DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	13q33.3	13	109288515		LINC00370			ENSG00000223617			rs4287436-?	rs4287436	0	4287436	intron_variant	0	NR	9E-9	8.045757490560675				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	15q14	15	38580914		RASGRP1 - LINC02694	ENSG00000172575	ENSG00000175779		15339	47091	rs34715063-?	rs34715063	0	34715063	intergenic_variant	1	NR	2E-13	12.698970004336019				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	3q27.3	3	188023111		LINC01991 - LPP-AS2	ENSG00000224187	ENSG00000270959		46704	128095	rs4686471-?	rs4686471	0	4686471	intergenic_variant	1	NR	1E-11	11.0				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	4p16.3	4	1782676		TACC3 - FGFR3	ENSG00000013810	ENSG00000068078		37505	10617	rs56337234-?	rs56337234	0	56337234	regulatory_region_variant	1	NR	2E-10	9.698970004336019				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	4p16.1	4	6300792		WFS1			ENSG00000109501			rs1801212-?	rs1801212	0	1801212	missense_variant	0	NR	3E-18	17.522878745280337				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	4p11	4	49309067		MTND3P22 - ANKRD20A17P	ENSG00000248946	ENSG00000251056		62152	193078	rs28690107-?	rs28690107	0	28690107	intergenic_variant	1	NR	1E-7	7.0				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	5p15.2	5	14767983		ANKH			ENSG00000154122			rs6885132-?	rs6885132	0	6885132	intron_variant	0	NR	3E-13	12.522878745280337				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	5q11.2	5	56565959		C5orf67			ENSG00000225940			rs9686661-?	rs9686661	0	9686661	intron_variant	0	NR	3E-11	10.522878745280337				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	5q21.1	5	102912212		PAM			ENSG00000145730			rs72783884-?	rs72783884	0	72783884	intron_variant	0	NR	4E-9	8.397940008672037				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	5q21.1	5	103087264		GIN1			ENSG00000145723			rs115505614-?	rs115505614	0	115505614	3_prime_UTR_variant	0	NR	4E-16	15.397940008672037				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	6p24.3	6	7231610		RREB1			ENSG00000124782			rs9379084-?	rs9379084	0	9379084	missense_variant	0	NR	2E-15	14.698970004336019				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	6p22.3	6	20679478		CDKAL1			ENSG00000145996			rs7756992-?	rs7756992	0	7756992	intron_variant	0	NR	5E-31	30.30102999566398				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	6p12.3	6	50841565		TFAP2B			ENSG00000008196			rs4715207-?	rs4715207	0	4715207	intron_variant	0	NR	1E-11	11.0				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	6q22.32	6	126470949		CENPW - MIR588	ENSG00000203760	ENSG00000207632		122074	13682	rs11759026-?	rs11759026	0	11759026	intron_variant	1	NR	7E-12	11.154901959985743				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	6q24.2	6	142751904		HIVEP2			ENSG00000010818			rs3383-?	rs3383	0	3383	3_prime_UTR_variant	0	NR	2E-8	7.698970004336019				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	7p21.3	7	7210116		C1GALT1			ENSG00000106392			rs11763876-?	rs11763876	0	11763876	intron_variant	0	NR	7E-8	7.154901959985743				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	7p21.2	7	15024301		GTF3AP5 - AGMO	ENSG00000225816	ENSG00000187546		38227	176016	rs10228456-?	rs10228456	0	10228456	intergenic_variant	1	NR	1E-14	14.0				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	7p15.1	7	28154778		JAZF1			ENSG00000153814			rs860262-?	rs860262	0	860262	intron_variant	0	NR	2E-18	17.69897000433602				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	7q22.1	7	102743216		RASA4DP - FAM185A	ENSG00000233297	ENSG00000222011		52747	5755	rs4729854-?	rs4729854	0	4729854	intron_variant	1	NR	3E-10	9.522878745280337				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	7q31.1	7	111746160		DOCK4			ENSG00000128512			rs6951280-?	rs6951280	0	6951280	intron_variant	0	NR	8E-8	7.096910013008056				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	7q32.2	7	130746210		KLF14 - LINC-PINT	ENSG00000266265	ENSG00000231721		12003	45054	rs10260148-?	rs10260148	0	10260148	intergenic_variant	1	NR	6E-9	8.221848749616356				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	7q36.3	7	157240230		UBE3C			ENSG00000009335			rs1182395-?	rs1182395	0	1182395	intron_variant	0	NR	3E-8	7.522878745280337				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	8p11.21	8	41665473		ANK1			ENSG00000029534			rs508419-?	rs508419	0	508419	non_coding_transcript_exon_variant	0	NR	2E-15	14.698970004336019				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	8q22.1	8	94948539		NDUFAF6, TP53INP1			ENSG00000156170, ENSG00000164938			rs1320164-?	rs1320164	0	1320164	intron_variant	0	NR	2E-9	8.698970004336019				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	8q24.11	8	117172786		SLC30A8			ENSG00000164756			rs3802177-?	rs3802177	0	3802177	3_prime_UTR_variant	0	NR	2E-24	23.69897000433602				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	8q24.3	8	144654498		ARHGAP39			ENSG00000147799			rs12719778-?	rs12719778	0	12719778	intron_variant	0	NR	8E-8	7.096910013008056				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	9p24.2	9	4291928		GLIS3			ENSG00000107249			rs10974438-?	rs10974438	0	10974438	intron_variant	0	NR	5E-9	8.301029995663981				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	15q24.2	15	75635851		SNUPN - IMP3	ENSG00000169371	ENSG00000177971		9382	3234	rs7166281-?	rs7166281	0	7166281	intergenic_variant	1	NR	1E-7	7.0				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	15q24.3	15	77489993		HMG20A - LINGO1	ENSG00000140382	ENSG00000169783		4386	123034	rs12910361-?	rs12910361	0	12910361	regulatory_region_variant	1	NR	1E-11	11.0				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	15q26.1	15	89836982		ARPIN-AP3S2, AP3S2			ENSG00000250021, ENSG00000157823			rs8031576-?	rs8031576	0	8031576	intron_variant	0	NR	2E-9	8.698970004336019				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	16q12.2	16	53492639		AKTIP			ENSG00000166971			rs9931702-?	rs9931702	0	9931702	non_coding_transcript_exon_variant	0	NR	4E-8	7.3979400086720375				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	16q12.2	16	53767042		FTO			ENSG00000140718			rs1421085-?	rs1421085	0	1421085	intron_variant	0	NR	4E-29	28.397940008672037				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	16q22.1	16	69624093		NFAT5			ENSG00000102908			rs244420-?	rs244420	0	244420	intron_variant	0	NR	7E-10	9.154901959985743				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	16q23.1	16	75212137		CTRB2 - CTRB1	ENSG00000168928	ENSG00000168925		4976	6851	rs72802365-?	rs72802365	0	72802365	intergenic_variant	1	NR	4E-14	13.397940008672037				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	17p13.2	17	4178680		ANKFY1, CYB5D2			ENSG00000185722, ENSG00000167740			rs2278524-?	rs2278524	0	2278524	non_coding_transcript_exon_variant	0	NR	2E-8	7.698970004336019				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	17q12	17	37741165		HNF1B			ENSG00000275410			rs7501939-?	rs7501939	0	7501939	intron_variant	0	NR	2E-17	16.69897000433602				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	17q21.32	17	48982960		GIP - IGF2BP1	ENSG00000159224	ENSG00000159217		14364	14425	rs35895680-?	rs35895680	0	35895680	intergenic_variant	1	NR	7E-8	7.154901959985743				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	18q21.32	18	60159337		RPS3AP49 - RNU4-17P	ENSG00000242060	ENSG00000202468		8972	4230	rs12967878-?	rs12967878	0	12967878	intron_variant	1	NR	3E-11	10.522878745280337				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	19p13.2	19	7911644		MAP2K7			ENSG00000076984			rs2303700-?	rs2303700	0	2303700	intron_variant	0	NR	2E-9	8.698970004336019				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Type 2 diabetes	approximately 459,000 European ancestry individuals	NA	19q13.32	19	45646924		EML2 - RN7SL836P	ENSG00000125746	ENSG00000241226		1322	4586	rs10420309-?	rs10420309	0	10420309	intergenic_variant	1	NR	2E-13	12.698970004336019				NR [~ 8900000] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST007077	Genome-wide genotyping array
